county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
JEFFERSON,COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM),BRYCE BOHOT,Republican,340008,0,6,10,16,COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)
JEFFERSON,COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM),MICHAEL W. BRYANT,Democratic,340008,1,1,5,7,COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)
JEFFERSON,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA",BILL EVERETT,,340008,0,0,0,0,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA"
JEFFERSON,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA",GINGER FITZGERALD,,340008,0,0,0,0,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA"
JEFFERSON,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA",JAMES GLENN TERRY,,340008,0,0,0,0,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA"
JEFFERSON,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA",BILL EVERETT,,340009,0,0,0,0,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA"
JEFFERSON,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA",GINGER FITZGERALD,,340009,0,0,0,0,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA"
JEFFERSON,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA",JAMES GLENN TERRY,,340009,0,0,0,0,"COMMISSIONER, POSITION NO. 5 CITY OF WAURIKA"
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,CATHRYN HARMON,,350001,0,0,0,0,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,FRANKLIN D. KEEL,,350001,0,0,0,0,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,CATHRYN HARMON,,350002,0,1,4,5,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,FRANKLIN D. KEEL,,350002,0,0,3,3,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,CATHRYN HARMON,,350003,0,1,8,9,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,FRANKLIN D. KEEL,,350003,0,1,1,2,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,CATHRYN HARMON,,350004,1,0,5,6,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO,FRANKLIN D. KEEL,,350004,1,0,5,6,COUNCILMEMBER WARD 5 (UNEXPIRED TERM) CITY OF TISHOMINGO
JOHNSTON,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF MANNSVILLE",DEAN COPELAND,,350005,1,0,147,148,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF MANNSVILLE"
JOHNSTON,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF MANNSVILLE",DON HARRIS,,350005,0,0,77,77,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF MANNSVILLE"
JOHNSTON,TOWN TREASURER TOWN OF MANNSVILLE,SHONDA BARNES,,350005,1,0,132,133,
JOHNSTON,TOWN TREASURER TOWN OF MANNSVILLE,BECKY HOOD HARRIS,,350005,0,0,89,89,
KAY,COMMISSIONER NO. 1 CITY OF NEWKIRK,JOHN W RANDOLPH,,360001,0,0,18,18,COMMISSIONER NO. 1 CITY OF NEWKIRK
KAY,COMMISSIONER NO. 1 CITY OF NEWKIRK,KASIE RANDOLPH,,360001,0,8,35,43,COMMISSIONER NO. 1 CITY OF NEWKIRK
KAY,COMMISSIONER NO. 1 CITY OF NEWKIRK,DERECK CASSADY,,360001,1,5,72,78,COMMISSIONER NO. 1 CITY OF NEWKIRK
KAY,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA",JOHN RAMEY,,360101,0,0,69,69,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA"
KAY,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA",KEN SMITH,,360101,3,1,120,124,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA"
KAY,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA",JOHN RAMEY,,360103,2,0,101,103,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA"
KAY,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA",KEN SMITH,,360103,0,1,89,90,"COUNCILMEMBER, WARD NO. 2 CITY OF TONKAWA"
KAY,TOWN TREASURER TOWN OF BRAMAN,DONNA CAMPBELL,,360406,0,0,6,6,
KAY,TOWN TREASURER TOWN OF BRAMAN,IVAN W. RENEAU,,360406,0,0,5,5,
KAY,TOWN TREASURER TOWN OF BRAMAN,BETTY EVANS,,360406,0,0,25,25,
KINGFISHER,BOARD OF TRUSTEES TOWN OF HENNESSEY,RICHARD W. SIMUNEK,,370201,9,1,152,162,
KINGFISHER,BOARD OF TRUSTEES TOWN OF HENNESSEY,LOGAN MACY,,370201,0,0,98,98,
KINGFISHER,BOARD OF TRUSTEES TOWN OF HENNESSEY,KEITH MEEK,,370201,6,1,183,190,
KINGFISHER,BOARD OF TRUSTEES TOWN OF HENNESSEY,WES HARDIN,,370201,3,2,173,178,
KINGFISHER,PROPOSITION HENNESSEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,370201,8,2,308,318,
KINGFISHER,PROPOSITION HENNESSEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,370201,5,1,183,189,
KINGFISHER,PROPOSITION HENNESSEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,370203,3,0,14,17,
KINGFISHER,PROPOSITION HENNESSEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,370203,4,0,12,16,
KINGFISHER,PROPOSITION HENNESSEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,370204,0,0,3,3,
KINGFISHER,PROPOSITION HENNESSEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,370204,0,0,3,3,
KINGFISHER,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE",TOMMY SCHROEDER,,370302,2,2,74,78,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE"
KINGFISHER,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE",JEFF SADLER,,370302,2,2,149,153,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE"
KINGFISHER,TOWN CLERK (UNEXPIRED TERM) TOWN OF OKARCHE,DANA REESE,,370302,2,4,133,139,
KINGFISHER,TOWN CLERK (UNEXPIRED TERM) TOWN OF OKARCHE,JAMES RAYMOND NANCE,,370302,2,0,89,91,
KINGFISHER,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE",TOMMY SCHROEDER,,370303,0,0,0,0,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE"
KINGFISHER,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE",JEFF SADLER,,370303,0,0,0,0,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF OKARCHE"
KINGFISHER,TOWN CLERK (UNEXPIRED TERM) TOWN OF OKARCHE,DANA REESE,,370303,0,0,0,0,
KINGFISHER,TOWN CLERK (UNEXPIRED TERM) TOWN OF OKARCHE,JAMES RAYMOND NANCE,,370303,0,0,0,0,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,WAYNE MONTGOMERY II,,380001,0,1,46,47,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,KERRY W. KOESTER,,380001,5,6,49,60,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,WAYNE MONTGOMERY II,,380002,0,0,0,0,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,KERRY W. KOESTER,,380002,0,0,0,0,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,WAYNE MONTGOMERY II,,380004,1,3,32,36,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,KERRY W. KOESTER,,380004,1,4,61,66,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,WAYNE MONTGOMERY II,,380005,0,0,3,3,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,KERRY W. KOESTER,,380005,0,1,0,1,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,CAROL BUNCH,,380008,0,0,61,61,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,KINDRAH MILLER,,380008,0,2,60,62,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,BRIAN TAHBONEMAH,,380008,0,2,37,39,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,DAVID D. MORRIS,,380008,0,2,35,37,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,RENAE WEBER VITALE,,380008,0,0,76,76,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,WAYNE MONTGOMERY II,,380009,0,0,0,0,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,KERRY W. KOESTER,,380009,0,0,0,0,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN VIEW,BENNIE ADAMS,,380010,1,1,132,134,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN VIEW,LARRY COZADD,,380010,1,2,136,139,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN VIEW,A. D. BECKTOLD,,380010,1,1,164,166,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN VIEW,CLINT BIRCHELL,,380010,0,0,70,70,
KIOWA,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF MOUNTAIN VIEW,LEON HOBBS,,380010,1,0,125,126,
KIOWA,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF MOUNTAIN VIEW,SCOTT SMITH,,380010,0,2,146,148,
KIOWA,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF MOUNTAIN VIEW,ELVIN RAY YORK,,380010,1,1,66,68,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,CAROL BUNCH,,380011,0,0,0,0,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,KINDRAH MILLER,,380011,0,0,0,0,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,BRIAN TAHBONEMAH,,380011,0,0,0,0,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,DAVID D. MORRIS,,380011,0,0,0,0,
KIOWA,BOARD OF TRUSTEES TOWN OF LONE WOLF,RENAE WEBER VITALE,,380011,0,0,0,0,
KIOWA,"COUNCILMEMBER, WARD NO. 2 CITY OF SNYDER",CONNIE TUBBS,,380014,0,0,21,21,"COUNCILMEMBER, WARD NO. 2 CITY OF SNYDER"
KIOWA,"COUNCILMEMBER, WARD NO. 2 CITY OF SNYDER",JEREMY LAMAR,,380014,5,0,71,76,"COUNCILMEMBER, WARD NO. 2 CITY OF SNYDER"
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,WAYNE MONTGOMERY II,,380015,0,0,0,0,
KIOWA,COUNCILMEMBER AT LARGE CITY OF HOBART,KERRY W. KOESTER,,380015,0,0,0,0,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN PARK,ADAM NEY,,380022,3,0,57,60,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN PARK,PETE LARA,,380022,1,0,19,20,
KIOWA,BOARD OF TRUSTEES TOWN OF MOUNTAIN PARK,PHILLIP  J. DAVIS,,380022,2,0,42,44,
LATIMER,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON",MAE MINGS,,390001,3,2,40,45,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON"
LATIMER,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON",GARY R SMITH,,390001,0,2,12,14,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON"
LATIMER,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON",MAE MINGS,,390002,2,6,32,40,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON"
LATIMER,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON",GARY R SMITH,,390002,1,0,14,15,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON"
LATIMER,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON",MAE MINGS,,390004,0,2,2,4,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON"
LATIMER,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON",GARY R SMITH,,390004,0,1,2,3,"COUNCILMEMBER, WARD NO. 4 CITY OF WILBURTON"
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,BOBBY DUKE WHITEAKER,,400109,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,LARRY E DIDWAY,,400109,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,STEWART SEAMANS,,400109,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,RONNIE  BELL,,400109,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,TIM CRASE,,400109,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,BOBBY DUKE WHITEAKER,,400110,0,0,70,70,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,LARRY E DIDWAY,,400110,2,0,53,55,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,STEWART SEAMANS,,400110,0,0,14,14,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,RONNIE  BELL,,400110,2,0,141,143,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,TIM CRASE,,400110,0,2,123,125,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,EUGENE COBB,,400112,0,3,25,28,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,MARION KATES,,400112,0,2,19,21,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,DEAN COLLINS,,400112,0,1,33,34,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,GERALD LEE CONWAY JR,,400112,0,3,30,33,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF BOKOSHE,PAULA  JONES,,400112,0,2,26,28,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF BOKOSHE,BOB COPELAND,,400112,0,1,15,16,
LEFLORE,TOWN CLERK-TREASURER TOWN OF BOKOSHE,DENISE  DAVIS,,400112,0,2,10,12,
LEFLORE,TOWN CLERK-TREASURER TOWN OF BOKOSHE,SONYA  CRASE,,400112,0,1,32,33,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,BOBBY DUKE WHITEAKER,,400113,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,LARRY E DIDWAY,,400113,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,STEWART SEAMANS,,400113,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,RONNIE  BELL,,400113,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF PANAMA,TIM CRASE,,400113,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,EUGENE COBB,,400114,0,1,2,3,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,MARION KATES,,400114,0,0,2,2,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,DEAN COLLINS,,400114,0,1,6,7,
LEFLORE,BOARD OF TRUSTEES TOWN OF BOKOSHE,GERALD LEE CONWAY JR,,400114,0,1,9,10,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF BOKOSHE,PAULA  JONES,,400114,0,1,6,7,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF BOKOSHE,BOB COPELAND,,400114,0,0,0,0,
LEFLORE,TOWN CLERK-TREASURER TOWN OF BOKOSHE,DENISE  DAVIS,,400114,0,0,2,2,
LEFLORE,TOWN CLERK-TREASURER TOWN OF BOKOSHE,SONYA  CRASE,,400114,0,1,7,8,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,JONATHAN JON EARP,,400208,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,TERRY MELTON,,400208,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,MICHAEL L. BRUMFIELD,,400208,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,AMANDA  PAUL,,400208,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF HOWE,HOLLEY ANN GERDES,,400208,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF HOWE,KEITH GAMMEL,,400208,0,0,0,0,
LEFLORE,PROPOSITION TOWN OF HOWE,FOR THE PROPOSITION - YES,,400208,0,0,0,0,
LEFLORE,PROPOSITION TOWN OF HOWE,AGAINST THE PROPOSITION - NO,,400208,0,0,0,0,
LEFLORE,CITY COMMISSIONER WARD 3 CITY OF HEAVENER,MICHAEL E. LOCKHART,,400211,0,0,0,0,CITY COMMISSIONER WARD 3 CITY OF HEAVENER
LEFLORE,CITY COMMISSIONER WARD 3 CITY OF HEAVENER,GAIL NICHOLS,,400211,0,0,0,0,CITY COMMISSIONER WARD 3 CITY OF HEAVENER
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,JONATHAN JON EARP,,400211,0,3,22,25,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,TERRY MELTON,,400211,0,2,20,22,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,MICHAEL L. BRUMFIELD,,400211,0,3,43,46,
LEFLORE,BOARD OF TRUSTEES TOWN OF HOWE,AMANDA  PAUL,,400211,0,0,29,29,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF HOWE,HOLLEY ANN GERDES,,400211,0,0,35,35,
LEFLORE,BOARD OF TRUSTEES (UNEXPIRED TERM) TOWN OF HOWE,KEITH GAMMEL,,400211,0,5,28,33,
LEFLORE,PROPOSITION TOWN OF HOWE,FOR THE PROPOSITION - YES,,400211,0,0,34,34,
LEFLORE,PROPOSITION TOWN OF HOWE,AGAINST THE PROPOSITION - NO,,400211,0,5,28,33,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,GARY JOHNSON,,400301,0,0,31,31,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,ROGER SIMMONS,,400301,0,0,15,15,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,ESSEX  WEBB,,400301,0,0,27,27,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,DARRYL ENGLAND,,400301,0,0,27,27,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,GARY JOHNSON,,400302,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,ROGER SIMMONS,,400302,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,ESSEX  WEBB,,400302,0,0,0,0,
LEFLORE,BOARD OF TRUSTEES TOWN OF TALIHINA,DARRYL ENGLAND,,400302,0,0,0,0,
LEFLORE,CITY COMMISSIONER WARD 3 CITY OF HEAVENER,MICHAEL E. LOCKHART,,400310,0,1,9,10,CITY COMMISSIONER WARD 3 CITY OF HEAVENER
LEFLORE,CITY COMMISSIONER WARD 3 CITY OF HEAVENER,GAIL NICHOLS,,400310,0,0,15,15,CITY COMMISSIONER WARD 3 CITY OF HEAVENER
LEFLORE,CITY COMMISSIONER WARD 3 CITY OF HEAVENER,MICHAEL E. LOCKHART,,400311,0,0,7,7,CITY COMMISSIONER WARD 3 CITY OF HEAVENER
LEFLORE,CITY COMMISSIONER WARD 3 CITY OF HEAVENER,GAIL NICHOLS,,400311,0,1,6,7,CITY COMMISSIONER WARD 3 CITY OF HEAVENER
LINCOLN,TOWN TREASURER TOWN OF DAVENPORT,JUDY GESSNER,,410003,3,0,52,55,
LINCOLN,TOWN TREASURER TOWN OF DAVENPORT,CAROL WARD,,410003,1,1,75,77,
LINCOLN,BOARD OF TRUSTEES TOWN OF CARNEY,BRAD L. HURST,,410007,2,1,55,58,
LINCOLN,BOARD OF TRUSTEES TOWN OF CARNEY,TARA L. DONOVAN,,410007,3,0,73,76,
LINCOLN,BOARD OF TRUSTEES TOWN OF CARNEY,ALEX BUTLER,,410007,1,1,59,61,
LINCOLN,BOARD OF TRUSTEES TOWN OF CARNEY,GREGORY E. WOLFE,,410007,1,0,40,41,
LINCOLN,BOARD OF TRUSTEES TOWN OF CARNEY,KIM HUGHES,,410007,2,1,37,40,
LINCOLN,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS,STEVEN M. SWARTZ,,410015,1,0,12,13,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS
LINCOLN,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS,MELANIE KRAUSE,,410015,0,0,30,30,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS
LINCOLN,PROPOSITION MCLOUD PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,410015,0,0,34,34,
LINCOLN,PROPOSITION MCLOUD PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,410015,2,0,11,13,
LINCOLN,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS,STEVEN M. SWARTZ,,410016,0,0,0,0,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS
LINCOLN,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS,MELANIE KRAUSE,,410016,0,0,0,0,OFFICE NO. 2 MCLOUD PUBLIC SCHOOLS
LINCOLN,PROPOSITION MCLOUD PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,410016,0,0,0,0,
LINCOLN,PROPOSITION MCLOUD PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,410016,0,0,0,0,
LOGAN,MAYOR CITY OF GUTHRIE,MIKE MONAHAN,,420102,1,3,5,9,
LOGAN,MAYOR CITY OF GUTHRIE,STEVEN GENTLING,,420102,2,0,6,8,
LOGAN,COUNCILMEMBER WARD 3 CITY OF GUTHRIE,JASON SMEDLEY,,420102,2,0,5,7,COUNCILMEMBER WARD 3 CITY OF GUTHRIE
LOGAN,COUNCILMEMBER WARD 3 CITY OF GUTHRIE,GAYLORD Z. THOMAS,,420102,1,3,6,10,COUNCILMEMBER WARD 3 CITY OF GUTHRIE
LOGAN,MAYOR CITY OF GUTHRIE,MIKE MONAHAN,,420105,1,0,8,9,
LOGAN,MAYOR CITY OF GUTHRIE,STEVEN GENTLING,,420105,2,4,23,29,
LOGAN,COUNCILMEMBER WARD 2 CITY OF GUTHRIE,DARRYL GELLENBECK,,420105,0,0,7,7,COUNCILMEMBER WARD 2 CITY OF GUTHRIE
LOGAN,COUNCILMEMBER WARD 2 CITY OF GUTHRIE,JEFF TAYLOR,,420105,3,4,26,33,COUNCILMEMBER WARD 2 CITY OF GUTHRIE
LOGAN,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY",ALICIA RENA'E SUMLIN,,420201,0,0,1,1,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY"
LOGAN,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY",SHEILA D. STEVENSON,,420201,0,0,2,2,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY"
LOGAN,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY",ALICIA RENA'E SUMLIN,,420203,0,0,0,0,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY"
LOGAN,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY",SHEILA D. STEVENSON,,420203,0,0,0,0,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY"
LOGAN,MAYOR CITY OF GUTHRIE,MIKE MONAHAN,,420204,0,1,13,14,
LOGAN,MAYOR CITY OF GUTHRIE,STEVEN GENTLING,,420204,1,9,35,45,
LOGAN,COUNCILMEMBER WARD 1 CITY OF GUTHRIE,PRICE PURVIS,,420204,1,3,18,22,COUNCILMEMBER WARD 1 CITY OF GUTHRIE
LOGAN,COUNCILMEMBER WARD 1 CITY OF GUTHRIE,JIM CASE,,420204,0,7,30,37,COUNCILMEMBER WARD 1 CITY OF GUTHRIE
LOGAN,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY",ALICIA RENA'E SUMLIN,,420204,0,0,0,0,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY"
LOGAN,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY",SHEILA D. STEVENSON,,420204,0,0,6,6,"BOARD OF TRUSTEES, OFFICE NO. 2 TOWN OF LANGSTON CITY"
LOGAN,MAYOR CITY OF GUTHRIE,MIKE MONAHAN,,420205,1,2,23,26,
LOGAN,MAYOR CITY OF GUTHRIE,STEVEN GENTLING,,420205,1,4,62,67,
LOGAN,COUNCILMEMBER WARD 2 CITY OF GUTHRIE,DARRYL GELLENBECK,,420205,0,3,27,30,COUNCILMEMBER WARD 2 CITY OF GUTHRIE
LOGAN,COUNCILMEMBER WARD 2 CITY OF GUTHRIE,JEFF TAYLOR,,420205,2,3,58,63,COUNCILMEMBER WARD 2 CITY OF GUTHRIE
LOGAN,MAYOR CITY OF GUTHRIE,MIKE MONAHAN,,420206,0,0,0,0,
LOGAN,MAYOR CITY OF GUTHRIE,STEVEN GENTLING,,420206,0,0,0,0,
LOGAN,COUNCILMEMBER WARD 2 CITY OF GUTHRIE,DARRYL GELLENBECK,,420206,0,0,0,0,COUNCILMEMBER WARD 2 CITY OF GUTHRIE
LOGAN,COUNCILMEMBER WARD 2 CITY OF GUTHRIE,JEFF TAYLOR,,420206,0,0,0,0,COUNCILMEMBER WARD 2 CITY OF GUTHRIE
LOGAN,"COUNCILMEMBER, WARD NO. 1 CITY OF CRESCENT",JIM NEAL,,420303,2,0,41,43,"COUNCILMEMBER, WARD NO. 1 CITY OF CRESCENT"
LOGAN,"COUNCILMEMBER, WARD NO. 1 CITY OF CRESCENT",MARSHALL POWELL,,420303,2,0,46,48,"COUNCILMEMBER, WARD NO. 1 CITY OF CRESCENT"
LOGAN,MAYOR CITY OF GUTHRIE,MIKE MONAHAN,,420305,1,0,10,11,
