county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
STEPHENS,PROPOSITION NO. 1 DUNCAN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,690057,0,3,30,33,PROPOSITION NO. 1 DUNCAN PUBLIC SCHOOLS
STEPHENS,PROPOSITION NO. 1 DUNCAN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,690057,0,5,41,46,PROPOSITION NO. 1 DUNCAN PUBLIC SCHOOLS
STEPHENS,PROPOSITION NO. 2 DUNCAN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,690057,0,3,30,33,PROPOSITION NO. 2 DUNCAN PUBLIC SCHOOLS
STEPHENS,PROPOSITION NO. 2 DUNCAN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,690057,0,5,41,46,PROPOSITION NO. 2 DUNCAN PUBLIC SCHOOLS
TILLMAN,PROPOSITION DAVIDSON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,710007,0,0,0,0,
TILLMAN,PROPOSITION DAVIDSON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,710007,0,0,0,0,
TILLMAN,PROPOSITION DAVIDSON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,710009,0,2,103,105,
TILLMAN,PROPOSITION DAVIDSON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,710009,0,2,11,13,
TULSA,State Representative,SKIP STEELE,Republican,720086,0,0,8,8,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720086,0,0,103,103,75
TULSA,State Representative,NIK BERG,Republican,720086,0,0,12,12,75
TULSA,State Representative,AJ OATSVALL,Republican,720086,0,0,1,1,75
TULSA,State Representative,JAMIE SMITH,Democratic,720086,0,0,18,18,75
TULSA,State Representative,KAREN GADDIS,Democratic,720086,0,0,42,42,75
TULSA,State Representative,SKIP STEELE,Republican,720088,0,0,2,2,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720088,0,0,23,23,75
TULSA,State Representative,NIK BERG,Republican,720088,0,0,7,7,75
TULSA,State Representative,AJ OATSVALL,Republican,720088,0,0,1,1,75
TULSA,State Representative,JAMIE SMITH,Democratic,720088,0,0,2,2,75
TULSA,State Representative,KAREN GADDIS,Democratic,720088,0,0,12,12,75
TULSA,State Representative,SKIP STEELE,Republican,720090,0,0,0,0,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720090,0,0,9,9,75
TULSA,State Representative,NIK BERG,Republican,720090,0,0,0,0,75
TULSA,State Representative,AJ OATSVALL,Republican,720090,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720090,0,0,0,0,75
TULSA,State Representative,KAREN GADDIS,Democratic,720090,0,0,4,4,75
TULSA,State Representative,SKIP STEELE,Republican,720096,0,0,6,6,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720096,0,0,19,19,75
TULSA,State Representative,NIK BERG,Republican,720096,0,0,14,14,75
TULSA,State Representative,AJ OATSVALL,Republican,720096,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720096,0,0,2,2,75
TULSA,State Representative,KAREN GADDIS,Democratic,720096,0,0,19,19,75
TULSA,State Representative,SKIP STEELE,Republican,720100,0,0,1,1,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720100,0,0,21,21,75
TULSA,State Representative,NIK BERG,Republican,720100,0,0,6,6,75
TULSA,State Representative,AJ OATSVALL,Republican,720100,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720100,0,0,6,6,75
TULSA,State Representative,KAREN GADDIS,Democratic,720100,0,0,7,7,75
TULSA,State Representative,SKIP STEELE,Republican,720101,0,0,2,2,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720101,0,0,22,22,75
TULSA,State Representative,NIK BERG,Republican,720101,0,0,14,14,75
TULSA,State Representative,AJ OATSVALL,Republican,720101,0,0,2,2,75
TULSA,State Representative,JAMIE SMITH,Democratic,720101,0,0,4,4,75
TULSA,State Representative,KAREN GADDIS,Democratic,720101,0,0,18,18,75
TULSA,State Representative,SKIP STEELE,Republican,720102,0,0,4,4,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720102,0,0,27,27,75
TULSA,State Representative,NIK BERG,Republican,720102,0,0,21,21,75
TULSA,State Representative,AJ OATSVALL,Republican,720102,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720102,0,0,9,9,75
TULSA,State Representative,KAREN GADDIS,Democratic,720102,0,0,29,29,75
TULSA,State Representative,SKIP STEELE,Republican,720103,0,0,1,1,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720103,0,0,9,9,75
TULSA,State Representative,NIK BERG,Republican,720103,0,0,11,11,75
TULSA,State Representative,AJ OATSVALL,Republican,720103,0,0,1,1,75
TULSA,State Representative,JAMIE SMITH,Democratic,720103,0,0,16,16,75
TULSA,State Representative,KAREN GADDIS,Democratic,720103,0,0,9,9,75
TULSA,State Representative,SKIP STEELE,Republican,720104,0,0,1,1,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720104,0,0,17,17,75
TULSA,State Representative,NIK BERG,Republican,720104,0,0,17,17,75
TULSA,State Representative,AJ OATSVALL,Republican,720104,0,0,1,1,75
TULSA,State Representative,JAMIE SMITH,Democratic,720104,0,0,8,8,75
TULSA,State Representative,KAREN GADDIS,Democratic,720104,0,0,29,29,75
TULSA,State Representative,SKIP STEELE,Republican,720105,0,0,7,7,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720105,0,0,26,26,75
TULSA,State Representative,NIK BERG,Republican,720105,0,0,13,13,75
TULSA,State Representative,AJ OATSVALL,Republican,720105,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720105,0,0,16,16,75
TULSA,State Representative,KAREN GADDIS,Democratic,720105,0,0,12,12,75
TULSA,State Representative,SKIP STEELE,Republican,720106,0,0,2,2,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720106,0,0,13,13,75
TULSA,State Representative,NIK BERG,Republican,720106,0,0,6,6,75
TULSA,State Representative,AJ OATSVALL,Republican,720106,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720106,0,0,5,5,75
TULSA,State Representative,KAREN GADDIS,Democratic,720106,0,0,12,12,75
TULSA,State Representative,SKIP STEELE,Republican,720150,0,0,10,10,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720150,0,0,92,92,75
TULSA,State Representative,NIK BERG,Republican,720150,0,0,43,43,75
TULSA,State Representative,AJ OATSVALL,Republican,720150,0,0,1,1,75
TULSA,State Representative,JAMIE SMITH,Democratic,720150,0,0,17,17,75
TULSA,State Representative,KAREN GADDIS,Democratic,720150,0,0,29,29,75
TULSA,State Representative,SKIP STEELE,Republican,720152,0,0,2,2,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720152,0,0,33,33,75
TULSA,State Representative,NIK BERG,Republican,720152,0,0,25,25,75
TULSA,State Representative,AJ OATSVALL,Republican,720152,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,720152,0,0,13,13,75
TULSA,State Representative,KAREN GADDIS,Democratic,720152,0,0,14,14,75
TULSA,State Representative,SKIP STEELE,Republican,720475,0,0,3,3,75
TULSA,State Representative,TRESSA NUNLEY,Republican,720475,0,0,74,74,75
TULSA,State Representative,NIK BERG,Republican,720475,0,0,35,35,75
TULSA,State Representative,AJ OATSVALL,Republican,720475,0,0,1,1,75
TULSA,State Representative,JAMIE SMITH,Democratic,720475,0,0,39,39,75
TULSA,State Representative,KAREN GADDIS,Democratic,720475,0,0,23,23,75
TULSA,State Representative,SKIP STEELE,Republican,729999,5,0,0,5,75
TULSA,State Representative,TRESSA NUNLEY,Republican,729999,39,1,0,40,75
TULSA,State Representative,NIK BERG,Republican,729999,10,0,0,10,75
TULSA,State Representative,AJ OATSVALL,Republican,729999,0,0,0,0,75
TULSA,State Representative,JAMIE SMITH,Democratic,729999,5,1,0,6,75
TULSA,State Representative,KAREN GADDIS,Democratic,729999,29,1,0,30,75
WASHITA,PROPOSITION NO. 1 CITY OF CLINTON,FOR THE PROPOSITION - YES,,750012,0,0,0,0,PROPOSITION NO. 1 CITY OF CLINTON
WASHITA,PROPOSITION NO. 1 CITY OF CLINTON,AGAINST THE PROPOSITION - NO,,750012,0,0,0,0,PROPOSITION NO. 1 CITY OF CLINTON
WASHITA,PROPOSITION NO. 2 CITY OF CLINTON,FOR THE PROPOSITION - YES,,750012,0,0,0,0,PROPOSITION NO. 2 CITY OF CLINTON
WASHITA,PROPOSITION NO. 2 CITY OF CLINTON,AGAINST THE PROPOSITION - NO,,750012,0,0,0,0,PROPOSITION NO. 2 CITY OF CLINTON
